context_id|question|answer|Type|侧重逻辑 (Rationale)
826|What American luxury jewelry and specialty retailer did Jean Michel Schlumberger work at?|Tiffany & Company|Retrieval|侧重高频共现证据与语义匹配，定位具体事件描述。
827|How many stored does the American fast food restaurant franchise that sponsored Subway 400 have?|45,000|Relational|最高结构优先级，用于多跳路径发现和实体链遍历。
828|What British rock band is responsible for bolstering Quiet Riot's hit ""Mental Health?""|Slade|Retrieval|侧重高频共现证据与语义匹配，定位具体事件描述。
829|What mosaic inside the main church of Florence is attributed to Gaddo Gaddi?|Coronation of the Virgin|Retrieval|侧重高频共现证据与语义匹配，定位具体事件描述。
830|The boxer that won the silver medal in the men's super heavyweight event at the 2016 Summer Olympics was born in what year?|1985|Relational|最高结构优先级，用于多跳路径发现和实体链遍历。
831|What country are K. R. Kaushik and Narendra Modi from?|India|Comparative|平衡策略：用于比较两个或多个实体属性，需要结构遍历（0.50）和语义理解比较维度（0.40）。
832|Both Martha Stewart Living and Tall Timber Short Lines are considered what?|magazine|Comparative|平衡策略：用于比较两个或多个实体属性，需要结构遍历（0.50）和语义理解比较维度（0.40）。
833|Which was around longer in 2010, Miss Universe or Miss Perú?|Miss Universe|Comparative|平衡策略：用于比较两个或多个实体属性，需要结构遍历（0.50）和语义理解比较维度（0.40）。
834|The company that manufactured PDQ Chocolate is a registered trademark of what company?|Associated British Foods|Relational|最高结构优先级，用于多跳路径发现和实体链遍历。
835|What is the name of the widow of the earl who served as both Foreign Secretary and Prime Minster from 1955 to 1957?|Anne Clarissa Eden|Relational|最高结构优先级，用于多跳路径发现和实体链遍历。
836|Former player Darius Maskoliūnas coaches for which of the oldest Lithuanian basketball teams?|Žalgiris Kaunas.|Retrieval|侧重高频共现证据与语义匹配，定位具体事件描述。
837|""From Eden"" is a number 2 song from the Irish Singles Chart that came from what album that was released on September 19th?|Hozier|Retrieval|侧重高频共现证据与语义匹配，定位具体事件描述。
838|Who is this retired American politician who was a U. S. representative of Oklahoma's 2nd Congressional District whom Oklahoma politician Jim Wilson ran against during the July 27 Democratic primary?|Dan Boren|Relational|最高结构优先级，用于多跳路径发现和实体链遍历。
839|What Famous play by shakespear have the phrase, ""Et tu, Brute""?|Shakespeare's play ""Julius Caesar""|Retrieval|侧重高频共现证据与语义匹配，定位具体事件描述。
840|Frederic de Hoffmann assisted which Hungarian-American physicist in the development of the hydrogen bomb?|Edward Teller|Retrieval|侧重高频共现证据与语义匹配，定位具体事件描述。
841|The metafamily of graphical operating systems developed, marketed, and sold by Microsoft offers what kind of help to musicians?|software for singing training|Retrieval|侧重高频共现证据与语义匹配，定位具体事件描述。
842|What character did Pam Ferris play in the film based on a J.K Rowling novel?|Aunt Marge|Relational|最高结构优先级，用于多跳路径发现和实体链遍历。
843|The Office of the Federal Register is an office of the United States government within which independent agency of the United States government charged with preserving and documenting government and historical records?|National Archives and Records Administration|Relational|最高结构优先级，用于多跳路径发现和实体链遍历。
844|From which Metallica album does the song, used by Niels de Ruiter as walk-on music, come?|Metallica|Relational|最高结构优先级，用于多跳路径发现和实体链遍历。
845|To which film category are both Call Me Kuchu and That's Dancing! belong?|documentary film|Comparative|平衡策略：用于比较两个或多个实体属性，需要结构遍历（0.50）和语义理解比较维度（0.40）。
846|In which films does Disha Patani who starred in M.S. Dhoni: The Untold Story appear?|Hindi and Telugu films|Retrieval|侧重高频共现证据与语义匹配，定位具体事件描述。
847|Johanna Veenstra (1894–1933) was the first missionary of the Christian Reformed Church (CRC) to go to Nigeria,   was an ocean liner designed by Leonard Peskett and built by Swan, Hunter & Wigham Richardson for the British Cunard Line, on October 2, 1919, she left New York City on the RMS Mauretania, was an ocean liner designed by Leonard Peskett, and built by Swan, Hunter & Wigham Richardson, for which organization?|British Cunard Line|Relational|最高结构优先级，用于多跳路径发现和实体链遍历。
848|Who was born first, Tanya Donelly or Trace Cyrus?|Tanya Donelly|Comparative|平衡策略：用于比较两个或多个实体属性，需要结构遍历（0.50）和语义理解比较维度（0.40）。
849|Are the bands ""Halestorm"" and ""Say Anything"" from different states?|yes|Comparative|平衡策略：用于比较两个或多个实体属性，需要结构遍历（0.50）和语义理解比较维度（0.40）。
850|The Crocs River is a tributary of a river given what nickname?|"""Rhine of North America"""|Relational|最高结构优先级，用于多跳路径发现和实体链遍历。
851|Were Serguei Kouchnerov and Arvid E. Gillstrom both in the same industry?|yes|Comparative|平衡策略：用于比较两个或多个实体属性，需要结构遍历（0.50）和语义理解比较维度（0.40）。
852|Are Clarence Brown and Peter Glenville of the same nationality?|no|Comparative|平衡策略：用于比较两个或多个实体属性，需要结构遍历（0.50）和语义理解比较维度（0.40）。
853|The 2003 Seattle Seahawks season was the team's 28th season with the National Football League, following the season, which Hall of Fame defensive tackle who played for the Minnesota Vikings, retired?|John Anthony Randle|Relational|最高结构优先级，用于多跳路径发现和实体链遍历。
854|""Yaamirukka Bayamey"" is based on which 1998 Korean film directed by Kim Jee-woon?|The Quiet Family|Retrieval|侧重高频共现证据与语义匹配，定位具体事件描述。
855|Between the two musicians, Peter Garrett and Ryo Kawakita, who has had more diverse job experiences?|Peter Robert Garrett|Comparative|平衡策略：用于比较两个或多个实体属性，需要结构遍历（0.50）和语义理解比较维度（0.40）。
856|What band from Savannah, Georgia did the singer singer John Dyer Bailey sing for?|Baroness|Retrieval|侧重高频共现证据与语义匹配，定位具体事件描述。
857|How long was the Underdog show presented by an English comedian Julian Clary?|six-week television series|Retrieval|侧重高频共现证据与语义匹配，定位具体事件描述。
858|What kind of activity are the niche-themed products Bookchase and San Marco?|board game|Comparative|平衡策略：用于比较两个或多个实体属性，需要结构遍历（0.50）和语义理解比较维度（0.40）。
859|Born on the Fourth of July is a 1989 American biographical war drama film based on the best-selling autobiography of the same name by which Vietnam War veteran, and an American anti-war activist, writer, and former United States Marine Corps sergeant, who was wounded and paralyzed?|Ronald Lawrence ""Ron"" Kovic|Relational|最高结构优先级，用于多跳路径发现和实体链遍历。
860|What year was the composed of Lux Aurunque born?|1970|Relational|最高结构优先级，用于多跳路径发现和实体链遍历。
861|On which novel is the 1965 film with a character Agent Zeke Kelso based?|Undercover Cat|Relational|最高结构优先级，用于多跳路径发现和实体链遍历。
862|What Franklin county town did Bruce Bryant represent?|Jay|Retrieval|侧重高频共现证据与语义匹配，定位具体事件描述。
863|During Which debt crises did PIGS  used to refer to the economies of Portugal, Ireland, Greece, and Spain, four EU member states|The European debt crisis|Retrieval|侧重高频共现证据与语义匹配，定位具体事件描述。
